inchikey,smiles,molwt,logp,HBA,HBD
AKNIHFDXRAOPAI-NRFANRHFSA-N,CC(C)Oc1ccc(CCC2(C3CCCC3)CC(O)=CC(=O)O2)cc1F,362.4410000000001,4.863300000000003,4,1
UBIIFKJMNRPNMT-CQSZACIVSA-N,COc1cc2ncnc(N3CCC(Oc4cnc5ccccc5n4)C3)c2cc1OC,403.44200000000006,3.2479000000000013,8,0
ARBUGBBNEFAECO-UHFFFAOYSA-N,COc1ccc(-c2oc3ncnc(NCCO)c3c2-c2ccc(OC)cc2)cc1,391.42700000000013,3.978200000000002,7,2
UQHINZSKNAAVOZ-UHFFFAOYSA-N,OCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,331.3750000000001,3.9610000000000025,5,2
WLNKGRQBMNPVSJ-UHFFFAOYSA-N,O=C(O)CNC(=O)CCCP(=O)(O)Oc1ccc([N+](=O)[O-])cc1,346.232,1.1399999999999997,10,3
ZSOXFJURLPCSOO-UHFFFAOYSA-N,CCOCn1oc(=O)c(-c2ccc(F)cc2)c1-c1ccnc(Oc2ccccc2O)n1,423.40000000000015,4.196300000000003,8,1
NWPKPRWNDVEPNY-DHIFYFQBSA-N,O=C(O)C=CCNC=C1N=C(c2ccccc2)OC1=O,272.26,1.0617999999999999,6,2
NKGNOWNPXBURRW-UHFFFAOYSA-N,O=C(O)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,302.169,2.7650000000000015,5,3
UQVKZNNCIHJZLS-UHFFFAOYSA-N,Cn1c(N)nc2ncc(-c3ccccc3)cc21,224.267,2.2175000000000002,4,2
CDRPUGZCRXZLFL-OWOJBTEDSA-N,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,244.246,2.679400000000001,4,4
KUEKMTNOUPAOBS-UHFFFAOYSA-N,O=C(O)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,380.36600000000004,4.825200000000003,5,1
LDNKNKRRFZRLIG-HWQJWEFDSA-N,O=C(O)CCC(=NOCC(NC(=O)COc1ccccc1)C(=O)O)C(=O)O,382.32500000000016,-0.043199999999999295,11,4
VNDRRWBKNSHALL-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2ncccn2)cc1C(=O)O)c1ccc(Cl)cc1Cl,404.2090000000002,4.526200000000002,7,2
MOPRTFSMCQNUCT-CABCVRRESA-N,CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)NO)CC(C)C,349.43100000000004,1.0177000000000012,7,4
RXYQLYCKZTXHTF-HNNXBMFYSA-N,CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)CO[PH](=O)O,440.4990000000003,1.2346999999999995,9,4
IPSBILXXAVXCDA-INIZCTEOSA-N,CCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)CO[PH](=O)O,454.52600000000035,1.624799999999999,9,4
NXCCIJQEAKMFGW-UHFFFAOYSA-N,Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4ccccc43)cnc2n1,367.4160000000001,3.4063000000000017,7,4
CSOMAHTTWTVBFL-OFBLZTNGSA-N,CC12CC34C=CC(=O)C(C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)C3C(CC1C4)O2,441.4800000000003,3.2337000000000016,8,4
KVQSHCZSRKQWCB-LBPRGKRZSA-N,CC(C)(C)C(=O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS,362.4920000000001,0.5150999999999999,7,3
LNMNPGKCSJFAGN-UHFFFAOYSA-N,O=C(O)CNC(=O)CCCP(=O)(O)OCc1ccc([N+](=O)[O-])cc1,360.25900000000007,1.2777999999999996,10,3
UCFVFUIGNWHAJJ-UHFFFAOYSA-N,O=C(O)CNC(=O)CCCC(=O)NCc1ccc([N+](=O)[O-])cc1,323.30500000000006,0.5820999999999996,9,3
KBXXIYHMPQZHCH-VIFPVBQESA-N,CC(NC(=O)CCCP(=O)(O)Oc1ccc([N+](=O)[O-])cc1)C(=O)O,360.25900000000007,1.5284999999999993,10,3
WYHHVZLGTMCKOR-UHFFFAOYSA-N,O=C(O)CCCCCNC(=O)CCCP(=O)(O)Oc1ccc([N+](=O)[O-])cc1,402.3400000000002,2.7004,10,3
VJPXTXIEAOSJBR-UHFFFAOYSA-N,CP(=O)(O)Oc1ccc([N+](=O)[O-])cc1,217.117,1.7888000000000006,6,1
ATCRIOJPQXDFNY-ZETCQYMHSA-N,CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1,306.7780000000001,3.7067000000000014,5,2
AQSNIXKAKUZPSI-SSTWWWIQSA-N,COc1cc2c(cc1OS(N)(=O)=O)CCC1C2CCC2(C)C(OS(N)(=O)=O)CCC12,460.5740000000003,1.7222999999999997,9,4
LSJKARAMQNGZDF-YOEKFXIASA-N,CC12CCC3c4ccc(OS(N)(=O)=O)cc4CCC3C1CC(=O)N(Cc1cccnc1)C2=O,469.56300000000033,2.6853000000000016,8,2
YEIXDWIEYXZUBR-MGPLVRAMSA-N,CCC(COc1ccccc1)OP(C)(=O)Cl,262.673,3.9223000000000026,3,0
UFOIPTZMXQILSG-HKBOAZHASA-N,N#Cc1cccc(CC(NC(=O)C2CCCN2C(=O)C(N)Cc2ccccc2)B(O)O)c1,434.3050000000001,0.15858000000000355,8,5
BZRGONFHSWNSQA-QMMMGPOBSA-N,CC(C)(C)NC(=O)C1CCCCN1,184.283,1.0431999999999997,3,2
GEIDRYBJURDUSW-MOPGFXCFSA-N,NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCCNc1ccncc1,381.48,1.1706999999999999,7,4
QKZZJXRGCHXIAI-UHFFFAOYSA-N,Nc1c(C(=O)c2cccc(OC3CCNCC3)c2)cnn1-c1ccc(F)cc1,380.4230000000002,2.955400000000001,6,3
IJDQETGUEUJVTB-HNNXBMFYSA-N,Nc1c(C(=O)c2cccc(OCC(O)CO)c2)cnn1-c1ccc(F)cc1,371.3680000000001,1.5565999999999998,7,4
SMZUMFSKQVVOOV-SCZZXKLOSA-N,CC(O)C(N)Cc1ccccc1,165.236,0.9371999999999996,2,3
PLXOQMHGHDZMSX-AWEZNQCLSA-N,O=C1C(NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2ccncc2[nH]1,427.5110000000002,2.252,8,2
FPWMCUPFBRFMLH-HDKIZWTHSA-N,O=C(O)C(=O)CC1(C(=O)O)C=CC(O)C=C1,226.18399999999997,-0.4119,6,3
SMZUMFSKQVVOOV-WPRPVWTQSA-N,CC(O)C(N)Cc1ccccc1,165.236,0.9371999999999996,2,3
QRGBOABBMKYMLG-UXHICEINSA-N,CS(=O)(=O)c1cccc(C(=O)NCC2CCCN2C(=O)CC(N)Cc2cccc(Cl)c2)c1,478.0140000000001,2.4244000000000003,7,3
IXFOBQXJWRLXMD-ZIQFBCGOSA-N,O=[N+]([O-])c1ccc(SC2OC(CO)C(O)C(O)C2O)cc1,317.319,-0.5132000000000001,8,4
UXHVQAJQXZWLAW-RITPCOANSA-N,CCC(O)C(C)C(=O)C[PH](=O)O,194.16699999999997,0.4294999999999998,4,2
OJRKJKYGUAALCJ-XLPZGREQSA-N,Cc1cn(C2CC(O)C(COP(O)(O)=S)O2)c(=O)[nH]c1=O,338.2780000000001,-1.28088,9,4
CILDJVVXNMDAGY-UHFFFAOYSA-N,C=CS(=O)(=O)Oc1ccccc1,184.21599999999998,1.5387000000000002,3,0
GIIUHKRUTUSHAB-IVZWLZJFSA-N,CNC(=O)C1C(C(=O)O)C1c1ccc(OP(=O)(O)O)cc1,315.218,0.31829999999999964,8,4
VHRUMKCAEVRUBK-XOVNXQNQSA-N,CCCCCC=CC=C1C(=O)C=CC1CC=CCCCC(=O)O,316.4410000000001,5.005600000000005,3,1
JCDXXNIRWRRGBX-UHFFFAOYSA-N,CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c(N)ncnc21,325.37200000000007,2.5281000000000002,7,2
RXWNCPJZOCPEPQ-NVWDDTSBSA-N,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1,471.5180000000001,-0.7936999999999979,12,5
XWTWKBKNEMLBKW-KCWNHAIFSA-N,CCCCCCCCCCCCCCCC(=O)OCC(O)C(O)C(O)=C(O)C(=O)O,432.55400000000014,4.1449000000000025,8,5
TZRHLKRLEZJVIJ-UHFFFAOYSA-N,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,370.43000000000006,3.531920000000002,6,1
AAJXINSCZMZERD-UHFFFAOYSA-N,CC(=O)Nc1cc2cccnc2c2ncccc12,237.26199999999997,2.7414000000000005,4,1
AWSQADBSXFTFKL-UHFFFAOYSA-N,O=S1(=O)NCCCNc2nc(ncc2Br)Nc2cccc1c2,384.25900000000007,2.0765999999999996,7,3
TWODFUZHWYZBHZ-MRXNPFEDSA-N,Cc1ccccc1C1CCCN1C(=O)c1ccc(O)cc1O,297.354,3.3835200000000025,4,2
RYGSNHBTZDYVSS-UHFFFAOYSA-N,O=C(c1c(O)cc(O)cc1O)n1cccc1,219.19599999999997,1.2933999999999992,5,3
YYGZQXRLQMFHDH-UHFFFAOYSA-N,Cc1cc(C#N)cc(Oc2ccc(Cc3n[nH]c4nnccc34)cc2Br)c1,420.27000000000015,4.678600000000002,6,1
IFKWHPAWYJARQJ-DYVFJYSZSA-N,COc1ccc(-c2cc(N3CC(N)C(c4cc(F)c(F)cc4F)C3)ncn2)cn1,401.3920000000001,2.895600000000001,6,2
OHQMEDBYNUAVNE-UHFFFAOYSA-N,N#Cc1cc(Cl)cc(Oc2c(Br)ccc(Cc3n[nH]c4nnccc34)c2F)c1,458.67800000000017,5.162680000000003,6,1
KKQDXWHOFSMCSA-UHFFFAOYSA-N,CN(C)Cc1c[nH]c2c(CCCO)cccc12,232.32699999999994,2.1544000000000003,3,2
PCBWLKUEKANDCL-INIZCTEOSA-N,Nc1nc(N)c2nc(CN3c4ccc(O)cc4C=CC4=CCC=CC43)cnc2n1,385.43100000000015,2.5781000000000014,8,5
IEVFQDJUDLCOQY-UHFFFAOYSA-N,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2cccnc21,377.3470000000001,3.7387000000000024,5,1
HNHRWNUXTCATSG-UHFFFAOYSA-N,Cc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)n1,352.4010000000001,4.620120000000003,6,2
XYEPUTZVZYUENX-UHFFFAOYSA-N,CS(=O)(=O)Nc1cccc2cccnc12,222.269,1.6062999999999998,4,1
LMBFBUICIQJLPK-UHFFFAOYSA-N,CCCCCCCCCc1cc(O)c2ccccc2[n+]1[O-],287.4030000000001,4.471900000000005,3,1
JYCUVOXSZBECAY-UHFFFAOYSA-N,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,301.35300000000007,4.071920000000002,5,2
NGRFDFMAPACMPF-IAYLVMQDSA-N,CC(C=Cc1c(C)cc(O)cc1C)=CC=CC(C)CC(=O)O,300.39799999999997,4.635540000000004,3,2
QYUQBTDVKOREGR-AWEZNQCLSA-O,CC1(C)C(CSSCC(N)C(=O)O)=C(c2ccccc2)C(C)(C)[N+]1=O,381.5430000000001,3.5832000000000024,5,3
YZLKVEDFWLGNQP-UHFFFAOYSA-N,Cc1cc(C)cc(Oc2c(CSCc3ccco3)c(C)[nH]c(=O)c2I)c1,481.3550000000001,5.723460000000005,4,1
JAZMZJDLZUDIDG-NSCUHMNNSA-N,CN(CC=CCOc1ccc(C(=O)c2ccc(Br)cc2)cc1)C1CC1,400.3160000000001,4.709300000000004,3,0
SVMHTBVIPYVDIL-UHFFFAOYSA-N,N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4ncccc34)ccc2Cl)c1,411.2480000000001,5.507680000000002,6,1
KXDIHAQCVNNLIB-UHFFFAOYSA-N,N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4nc(N)ccc34)ccc2Cl)c1,426.26300000000015,5.089880000000002,7,3
QMAIQPBRCNEJAT-UHFFFAOYSA-N,CC(C)(C)n1nc(Cc2cccc(O)c2)c2c(N)ncnc21,297.362,2.4599000000000006,6,3
JGWHILNNHLDARR-UHFFFAOYSA-N,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,290.326,3.4979000000000005,5,2
HOCBJBNQIQQQGT-LJQANCHMSA-N,CCC(CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,431.54400000000015,4.264100000000003,8,3
GUVWEHNRWHNDRF-UHFFFAOYSA-N,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1cc(O)c(OC)cc1O,411.7940000000001,2.5289000000000006,9,5
DFYGLJKFZQGYPA-UHFFFAOYSA-N,COc1cc(N)c(OC)c(CCOC(=O)c2cc(Cl)c(O)cc2O)c1OC,397.81100000000004,2.7587000000000006,8,4
HITJFUSPLYBJPE-UHFFFAOYSA-N,Oc1ccc(CCc2cc(O)cc(O)c2)cc1,230.263,2.5886000000000005,3,3
HEVXQLBAMFMFKU-IAZPEVBMSA-N,C=C1C2=C(CC1(C)CC=CC(C)=CC(=O)O)C(C)(C)CCC2,300.442,5.436500000000005,2,1
METBQPRXNZHZMB-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,335.429,3.912600000000003,6,0
KMGPJKOKSYGMJD-UHFFFAOYSA-N,Fc1ccc(-c2nnc(-c3ccccc3)[nH]2)cc1,239.253,3.277800000000001,3,1
SJEVDMFUHCVNPM-UHFFFAOYSA-N,O=C(Cc1cccs1)N1CCC(c2nc(-c3cccs3)no2)CC1,359.476,3.8083000000000027,5,0
RTHCYVBBDHJXIQ-MRXNPFEDSA-N,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.331,4.435000000000003,2,1
XHSQDZXAVJRBMX-DDHJBXDOSA-N,OCC1OC(n2cnc3cc(Cl)c(Cl)cc32)C(O)C1O,319.144,0.9546000000000006,6,3
UVHRROJQACYJNP-JTQLQIEISA-N,CCC(CC)NC(=O)CC(C(N)=O)C(C)(C)C,242.36299999999997,1.8288999999999993,4,3
BUTLRPVAJSANIT-NSHDSACASA-N,C=CCCCCP(=O)(O)OCC1COC(C)(C)O1,278.28499999999997,2.6962000000000006,5,1
CQZLEYBEPASILI-NSHDSACASA-N,NC1CCCCCCCCCCNC1=O,212.337,1.9543999999999997,3,3
KGFYHTZWPPHNLQ-AWEZNQCLSA-N,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,435.8890000000001,2.5199000000000007,8,1
IGFTZEOFHWPCDL-UHFFFAOYSA-N,N=C(N)NC(=N)Nc1cc(C(F)(F)F)ccc1Cl,279.65299999999996,2.1885399999999997,5,6
VQKIGKHIRBCYNE-UHFFFAOYSA-N,COc1cc(NC(=N)NC(=N)N)cc(OC)c1,237.26300000000003,0.5335399999999995,7,6
OFWOPQIDDNCCLL-KAQJVSAMSA-N,C=CC=NC1CCc2c(O)cccc21,187.24200000000002,2.6363000000000016,2,1
MXAPQGDBWFYKKX-ZROIWOOFSA-N,Cc1ccc(S(=O)(=O)NC2=NC(=O)C(=Cc3ccc(C)o3)S2)cc1,362.43200000000013,2.8452400000000013,6,1
XKRONJXEXGFBRZ-ZNMIVQPWSA-N,CCOC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)NO)CC(C)C,401.5040000000003,1.1429000000000005,9,4
LHVDNDIAMJOEKH-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)NC(=O)NCCS)cc1,275.35499999999996,0.18649999999999978,6,4
QMNMNSINKIFYBV-LMMKCTJWSA-N,O=C(O)C1(O)C=C(c2cccc(Sc3ccccc3)c2)C(O)C(O)C1,358.4150000000001,2.162399999999999,5,4
BNFRJXLZYUTIII-UHFFFAOYSA-N,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1,341.4070000000001,3.7266400000000024,5,2
PRMSFVUWLBPPLY-UHFFFAOYSA-N,N=C(N)c1cccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c1,462.98400000000004,2.871870000000002,7,3
PLWVUIRWJVKSSD-XBXARRHUSA-N,O=C1CN(S(=O)(=O)C=Cc2ccc(Cl)s2)CCN1Cc1cc2cnccc2[nH]1,436.946,2.9227000000000016,7,1
GCBPAPVOMPJQHK-NQIIRXRSSA-N,CC(C)CC(CC(=O)NO)C(=O)NC1Cc2cn(c3ccccc23)CCCCCCNC1=O,456.5870000000003,2.9166000000000007,8,4
ROSNVSQTEGHUKU-UHFFFAOYSA-N,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,425.8900000000002,3.2082000000000006,7,2
ARIRIZBKMKMEBD-UHFFFAOYSA-N,O=C(CC1(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1)NO,391.4450000000003,2.6973000000000003,7,2
KRDSGPLHVQJFLM-BUHFOSPRSA-N,CCCCCCC#Cc1ccccc1C=CC(=O)O,256.3449999999999,4.106300000000004,2,1
AKWKBACKRMYPRV-NQIIRXRSSA-N,CC(C)CC(CC(=O)O)C(=O)NC1Cc2cn(c3ccccc23)CCCCCCNC1=O,441.5720000000002,3.495800000000001,7,3
AWAKIULNKVOBKE-UHFFFAOYSA-N,Cc1ccc2c(c1)CCCN2C(=O)SCC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl,453.9730000000003,3.540320000000002,7,3
VXONTEUOQXFJJS-UHFFFAOYSA-N,N=C(N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc1,462.98400000000004,2.871870000000002,7,3
NKBDSMREMMRFSI-INIZCTEOSA-N,CC(=O)OC(C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1ccccc1,366.3290000000001,1.3821999999999999,8,2
OVSAMUIBGQSLDC-INIZCTEOSA-N,CC(=O)OC(C(=O)Nc1cccc2c1C(=O)C(=O)NC2=O)c1cccc(Cl)c1,400.7740000000001,2.0355999999999996,8,2
DQXBKUVWJSZHSI-UHFFFAOYSA-N,O=C(CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)NC2=O)Nc1cccc(OCCF)c1,427.38800000000015,1.8449999999999998,9,3
ZCJBDRSKHARECB-PYTCMNEWSA-N,OCC1OC2(CC(c3ccc4ccccc4c3)NO2)C(O)C(O)C1O,347.36699999999996,-0.02410000000000051,7,5
BWWHOVJFNMPUKF-UHFFFAOYSA-N,CCOC(=O)NCCCNC(=O)OCC,218.253,0.8687,6,2
YQXCVAGCMNFUMQ-UHFFFAOYSA-N,CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1,451.3790000000003,5.503100000000003,6,2
HRCKGDOSPBFICB-MZHQWRCYSA-N,Cc1ccc(C2CC3(ON2)OC(CO)C(O)C(O)C3O)cc1,311.33399999999995,-0.8688800000000001,7,5
ZNHVIJAGMFQGMS-IHPCNDPISA-N,CN(C)C(=O)C(c1ccc(-c2ccc3ncnn3c2)cc1)C(N)C(=O)N1CCC(F)C1,424.4800000000003,1.465799999999999,8,2
UPYGSQPRAHMDPD-HNNXBMFYSA-N,COC(=O)C(Cc1ccc(Br)cc1)NC(=O)CCCCCCC(=O)NO,429.3110000000003,2.495399999999999,7,3
MMWNOZXGYRPSCJ-LZQZEXGQSA-N,CC(N)P(=O)(O)CC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,418.4300000000001,2.232499999999999,7,5
KGUVBHLPMGERAT-NIYFSFCBSA-N,CC(C)CC(C(=O)NO)N(Cc1ccccc1)P(C)(=O)c1ccccc1,374.42100000000016,3.642100000000001,5,2
UAQVHNZEONHPQG-SSDOTTSWSA-N,CC(NC(=O)c1ccccc1)C(=O)O,193.20199999999997,0.8895,4,2
UKVVEWLDHJDSNJ-UHFFFAOYSA-N,COc1ccc(OCCCCCCn2ccnc2)c(Cl)c1,308.8089999999999,4.1845000000000026,4,0
UVTGFMKBPVLATL-DSOJQRAMSA-N,CC(=O)C1CCC2C3CCC4CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C,418.57400000000024,5.010900000000005,5,1
PLJNUNPYZVVIRA-UHFFFAOYSA-N,Cc1nc2cc3nc(N)[nH]c(=O)c3cc2[nH]1,215.21599999999998,0.6900199999999999,6,4
MCEZMMDIEXECTI-UHFFFAOYSA-N,Nc1nc2cc3[nH]c(NCc4cccc5ccccc45)nc3cc2c(=O)[nH]1,356.38900000000007,3.1469000000000005,7,5
PAIQRYUOBBCBSE-UHFFFAOYSA-N,Cc1cccc(Nc2nc(Nc3ccc(CC(=O)O)cc3)ncc2C(N)=O)c1,377.4040000000001,2.9982200000000008,8,5
IQKMJWDYMFWZRF-UHFFFAOYSA-N,Nc1nc2cc3nc(NCc4cccs4)[nH]c3cc2c(=O)[nH]1,312.358,2.0551999999999997,7,5
YVABESCRHMBHJD-FUQNVFFISA-N,CC12OCCC1C(=O)NC2(C=O)C(O)C1C=CCCC1,279.336,0.5662999999999998,5,2
RJJDIVMWGWHPFE-QDBSGRMGSA-N,CC(N=Cc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,300.3330000000001,2.6974,4,2
DJOJDHGQRNZXQQ-AWEZNQCLSA-N,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,286.28299999999996,2.8129000000000013,5,2
SQQAPOSROFWHIB-UHFFFAOYSA-N,COc1cc(Nc2nccc(Nc3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC,406.4460000000001,4.1743200000000025,9,3
VUCSBBBCFXBFFY-IBGZPJMESA-N,CC1(C)COC(=O)CCCCCCCCCCCOC(=O)C2CCCCN2C(=O)C1=O,437.5770000000003,3.9638000000000018,7,0
CDMGBJANTYXAIV-HHHXNRCGSA-N,CS(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,377.4440000000001,4.682200000000003,4,1
ROKOFZNQCIIJMI-UHFFFAOYSA-N,Fc1ccc(-c2ncn(CC3CC3)c2-c2ccncc2)cc1,293.3450000000001,4.161200000000003,3,0
GELOPWXSYZDPJT-UHFFFAOYSA-N,OCN(O)CCCc1ccccc1,181.23499999999999,1.2602,3,2
ZHFKBNAHHTUQBH-UHFFFAOYSA-N,O=CN(O)CCOc1cccc(C(=O)c2ccccc2)c1,285.29900000000004,2.1439999999999992,5,1
FJYUGRZKJXCRFF-UHFFFAOYSA-N,Cc1cccc(CCCN(O)C=O)n1,194.23399999999998,1.17022,4,1
LHCNZPLAATYYPI-SLFFLAALSA-N,COCC(O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,408.5390000000002,2.8657000000000012,7,3
HGAKLLFPOGATII-UHFFFAOYSA-N,NC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1ccc1[nH]ncc12,356.36700000000013,0.6481000000000003,9,5
SWGDXLAZBZDUBR-UHFFFAOYSA-N,Cc1cc(C)cc(S(=O)(=O)c2cccc(N)c2C#N)c1,286.35600000000005,2.5901200000000006,4,2
PFKBXXKNHWTTCS-PHEQNACWSA-N,CCCCCC=CCC(CC=CCCCCC)(P(=O)(O)O)P(=O)(O)O,396.40100000000024,5.091300000000006,6,4
QFSMMXJBEBXTJP-UHFFFAOYSA-O,Cn1c(=O)c2c(nc(N3CC[NH2+]CC3)n2Cc2ccccc2)n(C)c1=O,355.422,-1.1345999999999972,8,2
CVYWYUAQFJMLEO-UHFFFAOYSA-N,Clc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1Cl,370.24300000000005,4.710200000000002,5,1
WCNPGRRMPFCHEO-UHFFFAOYSA-N,Fc1ccccc1-c1cn2ccnc2c(NCc2cccnc2)n1,319.34299999999996,3.542500000000002,5,1
LXRVAGIYXNQOKP-UHFFFAOYSA-N,Cc1cnc2c(NCc3ccncc3)nccn12,239.28199999999998,2.0448199999999996,5,1
ZAIYYXVHGBMLEC-UHFFFAOYSA-N,Fc1ccccc1-c1cc(NCc2ccncc2)n2nccc2n1,319.343,3.542500000000002,5,1
SMIZFGZXFDGISG-UHFFFAOYSA-N,Brc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,380.249,4.165900000000002,5,1
IBUPHWYGVDAASU-UHFFFAOYSA-N,Brc1cnn2c(NCc3cncnc3)cc(-c3ccccc3)cc12,380.24899999999997,4.165900000000002,5,1
LZLKFNBMXXLTLX-UHFFFAOYSA-N,Brc1cnc2c(NCc3cncnc3)cc(-c3ccccc3)cn12,380.24899999999997,4.165900000000002,5,1
HQPVGVSQPQVZLD-UHFFFAOYSA-N,CCc1cnn2c(NCc3cnc(N)nc3)cc(-c3c(F)cccc3F)nc12,381.3900000000001,3.2212000000000014,7,3
CCDIUVLNHCGSMH-UHFFFAOYSA-N,c1ccc(-c2cc(NCc3cccnc3)n3ncc(C4CC4)c3n2)cc1,341.4180000000001,4.280800000000003,5,1
AQJQFCRTSWIUCY-UHFFFAOYSA-N,CCOC(=O)c1csc(N2CCN(C3=Nc4ccccc4SC3)CC2)n1,388.518,3.277700000000002,6,0
HHXSOTFPYPQSBU-NSHDSACASA-N,CC1=C2C(=O)c3c(O)cccc3C=C2CC(CC(=O)O)O1,286.28299999999996,2.5095,5,2
YUHVBHDSVLKFNI-NJSLBKSFSA-N,Cc1ccc(O)c(O)c1CCC1C(=O)CCC2(C)C(=O)CCC12,316.397,3.303320000000003,4,2
BZJHCQBNFUNZPJ-QFIPXVFZSA-N,OC(COc1ccc(C2CCCCC2)cc1)CN1CCN(c2ccccn2)CC1,395.5470000000002,3.691200000000003,5,1
RTHCYVBBDHJXIQ-MRXNPFEDSA-N,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,309.331,4.435000000000003,2,1
YPTMOJMDCPUCJT-CYBMUJFWSA-M,CC(=O)Nc1ccc(CP(=O)([O-])OC(C)c2ccccc2)cc1,332.31600000000003,3.4762000000000013,5,1
CETLUACQMGBMFH-ZALSBGIRSA-N,N=C(N)c1ccc(C2C3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)C3C3CC(O)CN32)cc1,448.4790000000002,0.9906699999999999,9,4
JBBNFGYRYNBDIH-DBGGZKJISA-N,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(OC(=O)CCC(=O)O)CC12C,430.5410000000003,4.110000000000003,6,1
BUTLRPVAJSANIT-NSHDSACASA-N,C=CCCCCP(=O)(O)OCC1COC(C)(C)O1,278.28499999999997,2.6962000000000006,5,1
MFDBNNQUDZFSES-KRWDZBQOSA-N,CNC(=O)C1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OCc1ccccc1,419.45900000000023,1.7107999999999992,9,3
WFPUBEDBBOGGIQ-UHFFFAOYSA-N,Clc1ccc2c(c1Cl)CNCC2,202.084,2.639100000000001,1,1
HQLQTGGLHBYZSA-ZDUSSCGKSA-N,O=C(Cc1cccs1)NC(B(O)O)c1cccc(C(=O)O)c1,319.1470000000001,0.8582999999999998,6,4
LGJCDEZMANATFA-ZDUSSCGKSA-N,O=C(Cc1cccs1)NC(B(O)O)c1ccccc1,275.13800000000003,1.1600999999999997,4,3
KWEFZSZCLBHIEQ-YYADALCUSA-N,ON=C1CCc2cc(-c3cn(C4CCNCC4)nc3-c3ccncc3)ccc21,373.4600000000001,3.661100000000002,6,2
HRAPDLBXHOBAKA-LURJTMIESA-N,CCCC(NC(=O)CCC(=O)O)C(=O)O,217.22099999999998,0.22069999999999984,6,3
